trial,system,trial_id,fixture,difficulty,seed,heldout_correct,csynth_success,metrics_parseable,constraint_violation,cq_synthesis,evaluator_credits,llm_requests,input_tokens,output_tokens,api_cost_usd,failure_stage,failure_category,baseline_latency_cycles,final_latency_cycles,latency_change_pct,baseline_lut,final_lut,lut_change_pct,baseline_dsp,final_dsp,dsp_change_pct,baseline_bram,final_bram,bram_change_pct
True,A2 No gate,A2-crc32_stream-s09,crc32_stream,hard,9,True,True,True,False,True,44,8,19390,2897,0.015694,,,14950,14161,-5.279,2556,2614,,40,40.77,,16,16.24,
True,A3 Fixed order,A3-vector_add-s00,vector_add,easy,0,False,False,False,False,False,41,6,17410,2303,0.013794,heldout,numerical_tolerance,,,,,,,,,,,,
True,A3 Fixed order,A3-vector_add-s01,vector_add,easy,1,False,False,False,False,False,41,7,17430,2309,0.013813,heldout,interface_mismatch,,,,,,,,,,,,
True,A3 Fixed order,A3-vector_add-s02,vector_add,easy,2,True,True,True,False,True,42,8,17450,2315,0.013832,,,10100,10049,-0.5085,1822,2049,,32,29.71,,14,14.33,
True,A3 Fixed order,A3-vector_add-s03,vector_add,easy,3,True,True,True,False,True,43,6,17470,2321,0.013851,,,10150,8989,-11.4425,1833,1823,,33,26.76,,12,10.53,
True,A3 Fixed order,A3-vector_add-s04,vector_add,easy,4,True,True,True,False,True,39,7,17490,2327,0.01387,,,10200,9578,-6.1004,1844,1695,,30,24.03,,13,14.75,
True,A3 Fixed order,A3-vector_add-s05,vector_add,easy,5,True,True,True,False,True,40,8,17510,2333,0.01389,,,10250,9129,-10.9409,1855,2346,,31,28.75,,14,13.57,
True,A3 Fixed order,A3-vector_add-s06,vector_add,easy,6,True,True,True,False,True,41,6,17530,2339,0.013909,,,10300,5575,-45.8745,1866,2112,,32,30.48,,12,12.15,
True,A3 Fixed order,A3-vector_add-s07,vector_add,easy,7,True,True,True,False,True,41,7,17550,2345,0.013928,,,10350,9198,-11.1269,1877,1778,,33,37.55,,13,12.19,
True,A3 Fixed order,A3-vector_add-s08,vector_add,easy,8,True,True,True,False,True,41,8,17570,2351,0.013947,,,10400,8695,-16.3899,1888,2035,,30,31.42,,14,13.83,
True,A3 Fixed order,A3-vector_add-s09,vector_add,easy,9,True,True,True,False,True,42,6,17590,2357,0.013966,,,10450,8985,-14.0236,1899,1945,,31,31.38,,12,11.85,
True,A3 Fixed order,A3-axpy-s00,axpy,easy,0,True,True,True,False,True,41,6,17610,2363,0.013986,,,10500,10975,4.5255,1873,1937,,31,32.09,,13,13.41,
True,A3 Fixed order,A3-axpy-s01,axpy,easy,1,True,True,True,False,True,42,7,17630,2369,0.014005,,,10550,7979,-24.3697,1884,1985,,32,29.02,,14,13.21,
True,A3 Fixed order,A3-axpy-s02,axpy,easy,2,True,True,True,False,True,43,8,17650,2375,0.014024,,,10600,11018,3.9426,1895,2040,,33,29.89,,15,13.48,
True,A3 Fixed order,A3-axpy-s03,axpy,easy,3,True,True,True,False,True,39,6,17670,2381,0.014043,,,10650,9820,-7.796,1906,1722,,34,31.94,,13,11.92,
True,A3 Fixed order,A3-axpy-s04,axpy,easy,4,True,True,True,False,True,40,7,17690,2387,0.014062,,,10700,8374,-21.7339,1917,1899,,31,26.09,,14,13.69,
True,A3 Fixed order,A3-axpy-s05,axpy,easy,5,True,True,True,False,True,41,8,17710,2393,0.014082,,,10750,8554,-20.4305,1928,1755,,32,30.13,,15,15.14,
True,A3 Fixed order,A3-axpy-s06,axpy,easy,6,True,True,True,False,True,41,6,17730,2399,0.014101,,,10800,11030,2.1295,1939,2176,,33,35.96,,13,14.26,
True,A3 Fixed order,A3-axpy-s07,axpy,easy,7,True,True,True,False,True,41,7,17750,2405,0.01412,,,10850,8217,-24.2675,1950,1848,,34,28.83,,14,14.28,
True,A3 Fixed order,A3-axpy-s08,axpy,easy,8,True,False,False,False,False,42,8,17770,2411,0.014139,qualification,c_synthesis_failure,,,,,,,,,,,,
True,A3 Fixed order,A3-axpy-s09,axpy,easy,9,True,True,True,False,True,43,6,17790,2417,0.014158,,,10950,9417,-13.9972,1972,2075,,32,37.12,,13,13.29,
True,A3 Fixed order,A3-fir16-s00,fir16,easy,0,True,True,True,True,False,42,6,17810,2423,0.014178,qualification,constraint_violation,,,,,,,,,,,,
True,A3 Fixed order,A3-fir16-s01,fir16,easy,1,True,True,True,False,True,43,7,17830,2429,0.014197,,,11050,10234,-7.3827,1957,1970,,33,33.16,,15,15.16,
True,A3 Fixed order,A3-fir16-s02,fir16,easy,2,True,True,True,False,True,39,8,17850,2435,0.014216,,,11100,8291,-25.3051,1968,1885,,34,33.07,,16,15.54,
True,A3 Fixed order,A3-fir16-s03,fir16,easy,3,True,True,True,False,True,40,6,17870,2441,0.014235,,,11150,10893,-2.3066,1979,2106,,35,38.06,,14,15.02,
True,A3 Fixed order,A3-fir16-s04,fir16,easy,4,True,True,True,False,True,41,7,17890,2447,0.014254,,,11200,8149,-27.2435,1990,2325,,32,30.11,,15,15.22,
True,A3 Fixed order,A3-fir16-s05,fir16,easy,5,True,True,True,False,True,41,8,17910,2453,0.014274,,,11250,10334,-8.1404,2001,2142,,33,37.31,,16,16.03,
True,A3 Fixed order,A3-fir16-s06,fir16,easy,6,True,True,True,False,True,41,6,17930,2459,0.014293,,,11300,10745,-4.9139,2012,1964,,34,38.62,,14,14.37,
True,A3 Fixed order,A3-fir16-s07,fir16,easy,7,True,True,True,False,True,42,7,17950,2465,0.014312,,,11350,9192,-19.0157,2023,2308,,35,34.04,,15,14.14,
True,A3 Fixed order,A3-fir16-s08,fir16,easy,8,True,True,True,False,True,43,8,17970,2471,0.014331,,,11400,10469,-8.1698,2034,2083,,32,31.43,,16,17.53,
True,A3 Fixed order,A3-fir16-s09,fir16,easy,9,True,True,True,False,True,39,6,17990,2477,0.01435,,,11450,8113,-29.1414,2045,2336,,33,35.52,,14,13.47,
True,A3 Fixed order,A3-moving_average-s00,moving_average,medium,0,True,True,True,False,True,43,6,18010,2483,0.01437,,,11500,9720,-15.4803,2019,2016,,33,30.56,,15,14.51,
True,A3 Fixed order,A3-moving_average-s01,moving_average,medium,1,True,True,True,False,True,39,7,18030,2489,0.014389,,,11550,9295,-19.5195,2030,2189,,34,34.62,,16,15.1,
True,A3 Fixed order,A3-moving_average-s02,moving_average,medium,2,True,True,True,False,True,40,8,18050,2495,0.014408,,,11600,8338,-28.1232,2041,1958,,35,36.05,,17,18.38,
True,A3 Fixed order,A3-moving_average-s03,moving_average,medium,3,True,True,True,False,True,41,6,18070,2501,0.014427,,,11650,10829,-7.0441,2052,2021,,36,34.72,,15,13.2,
True,A3 Fixed order,A3-moving_average-s04,moving_average,medium,4,True,True,True,False,True,41,7,18090,2507,0.014446,,,11700,11068,-5.3982,2063,2286,,33,24.42,,16,15.35,
True,A3 Fixed order,A3-moving_average-s05,moving_average,medium,5,True,True,True,False,True,41,8,18110,2513,0.014466,,,11750,10268,-12.6091,2074,2140,,34,31.23,,17,16.79,
True,A3 Fixed order,A3-moving_average-s06,moving_average,medium,6,True,True,True,False,True,42,6,18130,2519,0.014485,,,11800,8588,-27.217,2085,2295,,35,30.14,,15,14.46,
True,A3 Fixed order,A3-moving_average-s07,moving_average,medium,7,True,True,True,False,True,43,7,18150,2525,0.014504,,,11850,11529,-2.7108,2096,2331,,36,40.58,,16,17.46,
True,A3 Fixed order,A3-moving_average-s08,moving_average,medium,8,True,True,True,False,True,39,8,18170,2531,0.014523,,,11900,9992,-16.0322,2107,2374,,33,32.42,,17,17.21,
True,A3 Fixed order,A3-moving_average-s09,moving_average,medium,9,True,True,True,False,True,40,6,18190,2537,0.014542,,,11950,11175,-6.4851,2118,2101,,34,33.54,,15,15.92,
True,A3 Fixed order,A3-dot_product-s00,dot_product,medium,0,False,False,False,False,False,39,6,18210,2543,0.014562,heldout,numerical_tolerance,,,,,,,,,,,,
True,A3 Fixed order,A3-dot_product-s01,dot_product,medium,1,True,True,True,False,True,40,7,18230,2549,0.014581,,,12050,11259,-6.5678,2103,2390,,35,37.53,,17,16.32,
True,A3 Fixed order,A3-dot_product-s02,dot_product,medium,2,True,True,True,False,True,41,8,18250,2555,0.0146,,,12100,11438,-5.4689,2114,2109,,36,34.73,,18,18.23,
True,A3 Fixed order,A3-dot_product-s03,dot_product,medium,3,True,True,True,False,True,41,6,18270,2561,0.014619,,,12150,11613,-4.4217,2125,2411,,37,37.42,,16,17.09,
True,A3 Fixed order,A3-dot_product-s04,dot_product,medium,4,True,True,True,False,True,41,7,18290,2567,0.014638,,,12200,12501,2.4674,2136,2153,,34,31.29,,17,16.22,
True,A3 Fixed order,A3-dot_product-s05,dot_product,medium,5,True,False,False,False,False,42,8,18310,2573,0.014658,qualification,c_synthesis_failure,,,,,,,,,,,,
True,A3 Fixed order,A3-dot_product-s06,dot_product,medium,6,False,False,False,False,False,43,6,18330,2579,0.014677,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A3 Fixed order,A3-dot_product-s07,dot_product,medium,7,True,True,True,False,True,39,7,18350,2585,0.014696,,,12350,10465,-15.2637,2169,2206,,37,34.39,,17,16.38,
True,A3 Fixed order,A3-dot_product-s08,dot_product,medium,8,True,True,True,False,True,40,8,18370,2591,0.014715,,,12400,10895,-12.1372,2180,2430,,34,33.15,,18,18.53,
True,A3 Fixed order,A3-dot_product-s09,dot_product,medium,9,True,True,True,False,True,41,6,18390,2597,0.014734,,,12450,11766,-5.4924,2191,2438,,35,28.22,,16,16.75,
True,A3 Fixed order,A3-matrix_multiply_4x4-s00,matrix_multiply_4x4,medium,0,True,True,True,False,True,40,6,18410,2603,0.014754,,,12500,10262,-17.9021,2165,2326,,35,40.11,,12,11.17,
True,A3 Fixed order,A3-matrix_multiply_4x4-s01,matrix_multiply_4x4,medium,1,False,False,False,False,False,41,7,18430,2609,0.014773,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A3 Fixed order,A3-matrix_multiply_4x4-s02,matrix_multiply_4x4,medium,2,True,True,True,False,True,41,8,18450,2615,0.014792,,,12600,10961,-13.0072,2187,1943,,37,40.46,,14,14.0,
True,A3 Fixed order,A3-matrix_multiply_4x4-s03,matrix_multiply_4x4,medium,3,True,True,True,False,True,41,6,18470,2621,0.014811,,,12650,11194,-11.5078,2198,2302,,38,34.75,,12,12.22,
True,A3 Fixed order,A3-matrix_multiply_4x4-s04,matrix_multiply_4x4,medium,4,True,True,True,False,True,42,7,18490,2627,0.01483,,,12700,11274,-11.2283,2209,1976,,35,31.73,,13,12.36,
True,A3 Fixed order,A3-matrix_multiply_4x4-s05,matrix_multiply_4x4,medium,5,True,True,True,False,True,43,8,18510,2633,0.01485,,,12750,11444,-10.2446,2220,2232,,36,35.18,,14,14.53,
True,A3 Fixed order,A3-matrix_multiply_4x4-s06,matrix_multiply_4x4,medium,6,True,True,True,False,True,39,6,18530,2639,0.014869,,,12800,11253,-12.0832,2231,2208,,37,39.21,,12,11.23,
True,A3 Fixed order,A3-matrix_multiply_4x4-s07,matrix_multiply_4x4,medium,7,True,True,True,False,True,40,7,18550,2645,0.014888,,,12850,10288,-19.9399,2242,2294,,38,34.18,,13,12.42,
True,A3 Fixed order,A3-matrix_multiply_4x4-s08,matrix_multiply_4x4,medium,8,True,True,True,False,True,41,8,18570,2651,0.014907,,,12900,10484,-18.7264,2253,2252,,35,28.87,,14,14.4,
True,A3 Fixed order,A3-matrix_multiply_4x4-s09,matrix_multiply_4x4,medium,9,True,True,True,False,True,41,6,18590,2657,0.014926,,,12950,13146,1.5141,2264,2388,,36,35.73,,12,12.81,
True,A3 Fixed order,A3-convolution_1d-s00,convolution_1d,medium,0,True,True,True,False,True,41,6,18610,2663,0.014946,,,13000,12243,-5.8256,2238,2152,,36,36.07,,13,13.35,
True,A3 Fixed order,A3-convolution_1d-s01,convolution_1d,medium,1,True,True,True,False,True,41,7,18630,2669,0.014965,,,13050,11621,-10.9489,2249,2333,,37,42.98,,14,13.02,
True,A3 Fixed order,A3-convolution_1d-s02,convolution_1d,medium,2,True,True,True,True,False,41,8,18650,2675,0.014984,qualification,constraint_violation,,,,,,,,,,,,
True,A3 Fixed order,A3-convolution_1d-s03,convolution_1d,medium,3,False,False,False,False,False,42,6,18670,2681,0.015003,heldout,interface_mismatch,,,,,,,,,,,,
True,A3 Fixed order,A3-convolution_1d-s04,convolution_1d,medium,4,False,False,False,False,False,43,7,18690,2687,0.015022,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A3 Fixed order,A3-convolution_1d-s05,convolution_1d,medium,5,True,True,True,False,True,39,8,18710,2693,0.015042,,,13250,12807,-3.3442,2293,2435,,37,33.22,,15,13.97,
True,A3 Fixed order,A3-convolution_1d-s06,convolution_1d,medium,6,False,False,False,False,False,40,6,18730,2699,0.015061,heldout,numerical_tolerance,,,,,,,,,,,,
True,A3 Fixed order,A3-convolution_1d-s07,convolution_1d,medium,7,True,True,True,False,True,41,7,18750,2705,0.01508,,,13350,11627,-12.9045,2315,2409,,39,34.49,,14,14.95,
True,A3 Fixed order,A3-convolution_1d-s08,convolution_1d,medium,8,False,False,False,False,False,41,8,18770,2711,0.015099,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A3 Fixed order,A3-convolution_1d-s09,convolution_1d,medium,9,False,False,False,False,False,41,6,18790,2717,0.015118,heldout,boundary_case,,,,,,,,,,,,
True,A3 Fixed order,A3-fft8-s00,fft8,hard,0,False,False,False,False,False,41,6,18810,2723,0.015138,heldout,boundary_case,,,,,,,,,,,,
True,A3 Fixed order,A3-fft8-s01,fft8,hard,1,True,True,True,False,True,41,7,18830,2729,0.015157,,,13550,12344,-8.8992,2322,2339,,38,45.26,,15,14.43,
True,A3 Fixed order,A3-fft8-s02,fft8,hard,2,True,True,True,False,True,42,8,18850,2735,0.015176,,,13600,11995,-11.8002,2333,2369,,39,36.11,,16,16.84,
True,A3 Fixed order,A3-fft8-s03,fft8,hard,3,False,False,False,False,False,43,6,18870,2741,0.015195,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A3 Fixed order,A3-fft8-s04,fft8,hard,4,False,False,False,False,False,39,7,18890,2747,0.015214,heldout,boundary_case,,,,,,,,,,,,
True,A3 Fixed order,A3-fft8-s05,fft8,hard,5,True,True,True,False,True,40,8,18910,2753,0.015234,,,13750,9593,-30.2313,2366,2669,,38,36.77,,16,17.64,
True,A3 Fixed order,A3-fft8-s06,fft8,hard,6,False,False,False,False,False,41,6,18930,2759,0.015253,heldout,interface_mismatch,,,,,,,,,,,,
True,A3 Fixed order,A3-fft8-s07,fft8,hard,7,True,True,True,False,True,41,7,18950,2765,0.015272,,,13850,12526,-9.5569,2388,2376,,40,38.58,,15,15.86,
True,A3 Fixed order,A3-fft8-s08,fft8,hard,8,False,False,False,False,False,41,8,18970,2771,0.015291,heldout,boundary_case,,,,,,,,,,,,
True,A3 Fixed order,A3-fft8-s09,fft8,hard,9,False,False,False,False,False,42,6,18990,2777,0.01531,heldout,numerical_tolerance,,,,,,,,,,,,
True,A3 Fixed order,A3-sobel_3x3-s00,sobel_3x3,hard,0,True,True,True,True,False,41,6,19010,2783,0.01533,qualification,constraint_violation,,,,,,,,,,,,
True,A3 Fixed order,A3-sobel_3x3-s01,sobel_3x3,hard,1,True,True,True,False,True,42,7,19030,2789,0.015349,,,14050,11349,-19.2271,2395,2501,,39,47.26,,16,15.43,
True,A3 Fixed order,A3-sobel_3x3-s02,sobel_3x3,hard,2,False,False,False,False,False,43,8,19050,2795,0.015368,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A3 Fixed order,A3-sobel_3x3-s03,sobel_3x3,hard,3,True,True,True,False,True,39,6,19070,2801,0.015387,,,14150,11598,-18.0324,2417,2634,,41,30.72,,15,14.92,
True,A3 Fixed order,A3-sobel_3x3-s04,sobel_3x3,hard,4,True,True,True,False,True,40,7,19090,2807,0.015406,,,14200,10633,-25.1194,2428,2489,,38,38.68,,16,17.19,
True,A3 Fixed order,A3-sobel_3x3-s05,sobel_3x3,hard,5,True,True,True,False,True,41,8,19110,2813,0.015426,,,14250,11777,-17.3569,2439,2399,,39,40.86,,17,17.78,
True,A3 Fixed order,A3-sobel_3x3-s06,sobel_3x3,hard,6,True,True,True,False,True,41,6,19130,2819,0.015445,,,14300,12233,-14.4519,2450,2764,,40,36.97,,15,15.15,
True,A3 Fixed order,A3-sobel_3x3-s07,sobel_3x3,hard,7,True,True,True,False,True,41,7,19150,2825,0.015464,,,14350,10689,-25.5107,2461,2709,,41,44.21,,16,16.07,
True,A3 Fixed order,A3-sobel_3x3-s08,sobel_3x3,hard,8,True,True,True,False,True,42,8,19170,2831,0.015483,,,14400,12651,-12.1481,2472,2561,,38,39.67,,17,16.73,
True,A3 Fixed order,A3-sobel_3x3-s09,sobel_3x3,hard,9,False,False,False,False,False,43,6,19190,2837,0.015502,heldout,interface_mismatch,,,,,,,,,,,,
True,A3 Fixed order,A3-crc32_stream-s00,crc32_stream,hard,0,True,True,True,False,True,42,6,19210,2843,0.015522,,,14500,11700,-19.313,2457,2198,,39,39.12,,16,16.6,
True,A3 Fixed order,A3-crc32_stream-s01,crc32_stream,hard,1,True,True,True,False,True,43,7,19230,2849,0.015541,,,14550,10262,-29.4675,2468,2349,,40,43.53,,17,17.57,
True,A3 Fixed order,A3-crc32_stream-s02,crc32_stream,hard,2,True,True,True,False,True,39,8,19250,2855,0.01556,,,14600,10951,-24.99,2479,2820,,41,46.43,,18,19.18,
True,A3 Fixed order,A3-crc32_stream-s03,crc32_stream,hard,3,True,True,True,False,True,40,6,19270,2861,0.015579,,,14650,14636,-0.097,2490,2623,,42,43.45,,16,15.33,
True,A3 Fixed order,A3-crc32_stream-s04,crc32_stream,hard,4,True,True,True,False,True,41,7,19290,2867,0.015598,,,14700,9456,-35.6739,2501,2723,,39,41.55,,17,17.71,
True,A3 Fixed order,A3-crc32_stream-s05,crc32_stream,hard,5,False,False,False,False,False,41,8,19310,2873,0.015618,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A3 Fixed order,A3-crc32_stream-s06,crc32_stream,hard,6,True,True,True,False,True,41,6,19330,2879,0.015637,,,14800,15282,3.2592,2523,2440,,41,39.11,,16,16.46,
True,A3 Fixed order,A3-crc32_stream-s07,crc32_stream,hard,7,True,True,False,False,False,42,7,19350,2885,0.015656,qualification,metrics_parse_failure,,,,,,,,,,,,
True,A3 Fixed order,A3-crc32_stream-s08,crc32_stream,hard,8,False,False,False,False,False,43,8,19370,2891,0.015675,heldout,interface_mismatch,,,,,,,,,,,,
True,A3 Fixed order,A3-crc32_stream-s09,crc32_stream,hard,9,True,True,True,False,True,39,6,19390,2897,0.015694,,,14950,13189,-11.7768,2556,2315,,40,39.77,,16,16.69,
True,A4 Single proposal,A4-vector_add-s00,vector_add,easy,0,True,True,True,False,True,11,7,17410,2303,0.013794,,,10000,8293,-17.0662,1800,1998,,30,28.22,,12,11.29,
True,A4 Single proposal,A4-vector_add-s01,vector_add,easy,1,True,True,True,False,True,11,8,17430,2309,0.013813,,,10050,8687,-13.5657,1811,1721,,31,29.99,,13,12.75,
True,A4 Single proposal,A4-vector_add-s02,vector_add,easy,2,True,True,True,False,True,11,6,17450,2315,0.013832,,,10100,8659,-14.2679,1822,1704,,32,28.99,,14,13.93,
True,A4 Single proposal,A4-vector_add-s03,vector_add,easy,3,True,True,True,False,True,11,7,17470,2321,0.013851,,,10150,9164,-9.7163,1833,1910,,33,33.69,,12,10.69,
True,A4 Single proposal,A4-vector_add-s04,vector_add,easy,4,False,False,False,False,False,11,8,17490,2327,0.01387,heldout,interface_mismatch,,,,,,,,,,,,
True,A4 Single proposal,A4-vector_add-s05,vector_add,easy,5,False,False,False,False,False,11,6,17510,2333,0.01389,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A4 Single proposal,A4-vector_add-s06,vector_add,easy,6,True,True,True,False,True,11,7,17530,2339,0.013909,,,10300,10137,-1.5791,1866,1852,,32,29.58,,12,11.72,
True,A4 Single proposal,A4-vector_add-s07,vector_add,easy,7,True,True,True,False,True,11,8,17550,2345,0.013928,,,10350,8678,-16.1539,1877,1942,,33,28.61,,13,13.21,
True,A4 Single proposal,A4-vector_add-s08,vector_add,easy,8,True,True,True,False,True,11,6,17570,2351,0.013947,,,10400,9090,-12.5935,1888,1924,,30,27.96,,14,14.51,
True,A4 Single proposal,A4-vector_add-s09,vector_add,easy,9,False,False,False,False,False,11,7,17590,2357,0.013966,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A4 Single proposal,A4-axpy-s00,axpy,easy,0,False,False,False,False,False,11,7,17610,2363,0.013986,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A4 Single proposal,A4-axpy-s01,axpy,easy,1,True,False,False,False,False,11,8,17630,2369,0.014005,qualification,c_synthesis_failure,,,,,,,,,,,,
True,A4 Single proposal,A4-axpy-s02,axpy,easy,2,True,True,True,False,True,11,6,17650,2375,0.014024,,,10600,7962,-24.8845,1895,1851,,33,32.36,,15,15.51,
True,A4 Single proposal,A4-axpy-s03,axpy,easy,3,True,True,True,True,False,11,7,17670,2381,0.014043,qualification,constraint_violation,,,,,,,,,,,,
True,A4 Single proposal,A4-axpy-s04,axpy,easy,4,False,False,False,False,False,11,8,17690,2387,0.014062,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A4 Single proposal,A4-axpy-s05,axpy,easy,5,True,True,True,False,True,11,6,17710,2393,0.014082,,,10750,8650,-19.5319,1928,1838,,32,30.76,,15,14.64,
True,A4 Single proposal,A4-axpy-s06,axpy,easy,6,False,False,False,False,False,11,7,17730,2399,0.014101,heldout,numerical_tolerance,,,,,,,,,,,,
True,A4 Single proposal,A4-axpy-s07,axpy,easy,7,False,False,False,False,False,11,8,17750,2405,0.01412,heldout,interface_mismatch,,,,,,,,,,,,
True,A4 Single proposal,A4-axpy-s08,axpy,easy,8,True,True,True,False,True,11,6,17770,2411,0.014139,,,10900,10267,-5.8101,1961,2277,,31,33.99,,15,14.46,
True,A4 Single proposal,A4-axpy-s09,axpy,easy,9,True,True,True,False,True,11,7,17790,2417,0.014158,,,10950,7532,-31.2117,1972,2188,,32,30.72,,13,12.77,
True,A4 Single proposal,A4-fir16-s00,fir16,easy,0,False,False,False,False,False,11,7,17810,2423,0.014178,heldout,boundary_case,,,,,,,,,,,,
True,A4 Single proposal,A4-fir16-s01,fir16,easy,1,True,True,True,False,True,11,8,17830,2429,0.014197,,,11050,9740,-11.8537,1957,1806,,33,37.49,,15,15.18,
True,A4 Single proposal,A4-fir16-s02,fir16,easy,2,True,True,True,False,True,11,6,17850,2435,0.014216,,,11100,10199,-8.115,1968,1979,,34,27.98,,16,14.85,
True,A4 Single proposal,A4-fir16-s03,fir16,easy,3,True,True,True,False,True,11,7,17870,2441,0.014235,,,11150,10158,-8.8967,1979,1901,,35,33.26,,14,14.91,
True,A4 Single proposal,A4-fir16-s04,fir16,easy,4,False,False,False,False,False,11,8,17890,2447,0.014254,heldout,boundary_case,,,,,,,,,,,,
True,A4 Single proposal,A4-fir16-s05,fir16,easy,5,True,True,True,False,True,11,6,17910,2453,0.014274,,,11250,8437,-25.0065,2001,2057,,33,29.32,,16,16.41,
True,A4 Single proposal,A4-fir16-s06,fir16,easy,6,False,False,False,False,False,11,7,17930,2459,0.014293,heldout,interface_mismatch,,,,,,,,,,,,
True,A4 Single proposal,A4-fir16-s07,fir16,easy,7,True,True,True,False,True,11,8,17950,2465,0.014312,,,11350,9372,-17.4268,2023,2147,,35,34.69,,15,15.25,
True,A4 Single proposal,A4-fir16-s08,fir16,easy,8,True,True,True,False,True,11,6,17970,2471,0.014331,,,11400,10191,-10.6093,2034,2030,,32,24.34,,16,16.93,
True,A4 Single proposal,A4-fir16-s09,fir16,easy,9,True,True,True,False,True,11,7,17990,2477,0.01435,,,11450,7851,-31.43,2045,2135,,33,32.19,,14,14.2,
True,A4 Single proposal,A4-moving_average-s00,moving_average,medium,0,False,False,False,False,False,11,7,18010,2483,0.01437,heldout,numerical_tolerance,,,,,,,,,,,,
True,A4 Single proposal,A4-moving_average-s01,moving_average,medium,1,False,False,False,False,False,11,8,18030,2489,0.014389,heldout,interface_mismatch,,,,,,,,,,,,
True,A4 Single proposal,A4-moving_average-s02,moving_average,medium,2,False,False,False,False,False,11,6,18050,2495,0.014408,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A4 Single proposal,A4-moving_average-s03,moving_average,medium,3,True,True,True,False,True,11,7,18070,2501,0.014427,,,11650,11317,-2.8577,2052,2018,,36,36.3,,15,15.4,
True,A4 Single proposal,A4-moving_average-s04,moving_average,medium,4,True,True,True,False,True,11,8,18090,2507,0.014446,,,11700,10031,-14.2624,2063,2165,,33,31.11,,16,15.63,
True,A4 Single proposal,A4-moving_average-s05,moving_average,medium,5,False,False,False,False,False,11,6,18110,2513,0.014466,heldout,interface_mismatch,,,,,,,,,,,,
True,A4 Single proposal,A4-moving_average-s06,moving_average,medium,6,False,False,False,False,False,11,7,18130,2519,0.014485,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A4 Single proposal,A4-moving_average-s07,moving_average,medium,7,False,False,False,False,False,11,8,18150,2525,0.014504,heldout,boundary_case,,,,,,,,,,,,
True,A4 Single proposal,A4-moving_average-s08,moving_average,medium,8,True,True,True,False,True,11,6,18170,2531,0.014523,,,11900,9982,-16.116,2107,1881,,33,33.32,,17,17.18,
True,A4 Single proposal,A4-moving_average-s09,moving_average,medium,9,True,True,True,False,True,11,7,18190,2537,0.014542,,,11950,9061,-24.1723,2118,2365,,34,29.16,,15,14.66,
True,A4 Single proposal,A4-dot_product-s00,dot_product,medium,0,True,True,True,False,True,11,7,18210,2543,0.014562,,,12000,11099,-7.5112,2092,2146,,34,32.96,,16,17.54,
True,A4 Single proposal,A4-dot_product-s01,dot_product,medium,1,True,True,True,False,True,11,8,18230,2549,0.014581,,,12050,11012,-8.6128,2103,2423,,35,30.65,,17,16.25,
True,A4 Single proposal,A4-dot_product-s02,dot_product,medium,2,False,False,False,False,False,11,6,18250,2555,0.0146,heldout,boundary_case,,,,,,,,,,,,
True,A4 Single proposal,A4-dot_product-s03,dot_product,medium,3,True,True,True,False,True,11,7,18270,2561,0.014619,,,12150,9635,-20.6958,2125,2295,,37,37.76,,16,17.43,
True,A4 Single proposal,A4-dot_product-s04,dot_product,medium,4,True,True,True,False,True,11,8,18290,2567,0.014638,,,12200,9908,-18.7886,2136,2169,,34,30.9,,17,16.99,
True,A4 Single proposal,A4-dot_product-s05,dot_product,medium,5,False,False,False,False,False,11,6,18310,2573,0.014658,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A4 Single proposal,A4-dot_product-s06,dot_product,medium,6,True,True,True,False,True,11,7,18330,2579,0.014677,,,12300,9337,-24.0912,2158,2176,,36,35.65,,16,16.31,
True,A4 Single proposal,A4-dot_product-s07,dot_product,medium,7,False,False,False,False,False,11,8,18350,2585,0.014696,heldout,numerical_tolerance,,,,,,,,,,,,
True,A4 Single proposal,A4-dot_product-s08,dot_product,medium,8,False,False,False,False,False,11,6,18370,2591,0.014715,heldout,interface_mismatch,,,,,,,,,,,,
True,A4 Single proposal,A4-dot_product-s09,dot_product,medium,9,True,True,True,False,True,11,7,18390,2597,0.014734,,,12450,9443,-24.1487,2191,1955,,35,38.7,,16,14.23,
True,A4 Single proposal,A4-matrix_multiply_4x4-s00,matrix_multiply_4x4,medium,0,True,True,True,False,True,11,7,18410,2603,0.014754,,,12500,9760,-21.9169,2165,2112,,35,31.03,,12,13.46,
True,A4 Single proposal,A4-matrix_multiply_4x4-s01,matrix_multiply_4x4,medium,1,False,False,False,False,False,11,8,18430,2609,0.014773,heldout,boundary_case,,,,,,,,,,,,
